CD_MUN;NM_MUN;V00090;V00091;V00092;V00093;V00094;V00095;V00096;V00097;V00098;V00099;V00100;V00101;V00102;V00103;V00104;V00105;V00106;V00107;V00108;V00109;V00110;V00111;V00112;V00113;V00114;V00115;V00116;V00117;V00118;V00119;V00120;V00121;V00122;V00123;V00124;V00125;V00126;V00127;V00128;V00129;V00130;V00131;V00132;V00133;V00134;V00135;V00136;V00137;V00138;V00139;V00140;V00141;V00142;V00143;V00144;V00145;V00146;V00147;V00148;V00149;V00150;V00151;V00152;V00153;V00154;V00155;V00156;V00157;V00158;V00159;V00160;V00161;V00162;V00163;V00164;V00165;V00166;V00167;V00168;V00169;V00170;V00171;V00172;V00173;V00174;V00175;V00176;V00177;V00178;V00179;V00180;V00181;V00182;V00183;V00184;V00185;V00186;V00187;V00188;V00189;V00190;V00191;V00192;V00193;V00194;V00195;V00196;V00197;V00198;V00199;V00200;V00201;V00202;V00203;V00204;V00205;V00206;V00207;V00208;V00209;V00210;V00211;V00212;V00213;V00214;V00215;V00216;V00217;V00218;V00219;V00220;V00221;V00222;V00223;V00224;V00225;V00226;V00227;V00228;V00229;V00230;V00231;V00232;V00233;V00234;V00235;V00236;V00237;V00238;V00239;V00240;V00241;V00242;V00243;V00244;V00245;V00246;V00247;V00248;V00249;V00250;V00251;V00252;V00253;V00254;V00255;V00256;V00257;V00258;V00259;V00260;V00261;V00262;V00263;V00264;V00265;V00266;V00267;V00268;V00269;V00270;V00271;V00272;V00273;V00274;V00275;V00276;V00277;V00278;V00279;V00280;V00281;V00282;V00283;V00284;V00285;V00286;V00287;V00288;V00289;V00290;V00291;V00292;V00293;V00294;V00295;V00296;V00297;V00298;V00299;V00300;V00301;V00302;V00303;V00304;V00305;V00306;V00307;V00308;V00309;V00310;V00311;V00312;V00313;V00314;V00315;V00316;V00317;V00318;V00319;V00320;V00321;V00322;V00323;V00324;V00325;V00326;V00327;V00328;V00329;V00330;V00331;V00332;V00333;V00334;V00335;V00336;V00337;V00338;V00339;V00340;V00341;V00342;V00343;V00344;V00345;V00346;V00347;V00348;V00349;V00350;V00351;V00352;V00353;V00354;V00355;V00356;V00357;V00358;V00359;V00360;V00361;V00362;V00363;V00364;V00365;V00366;V00367;V00368;V00369;V00370;V00371;V00372;V00373;V00374;V00375;V00376;V00377;V00378;V00379;V00380;V00381;V00382;V00383;V00384;V00385;V00386;V00387;V00388;V00389;V00390;V00391;V00392;V00393;V00394;V00395;V00396;V00397;V00398;V00399;V00400;V00401;V00402;V00403;V00404;V00405;V00406;V00407;V00408;V00409;V00410;V00411;V00412;V00413;V00414;V00415;V00416;V00417;V00418;V00419;V00420;V00421;V00422;V00423;V00424;V00425;V00426;V00427;V00428;V00429;V00430;V00431;V00432;V00433;V00434;V00435;V00436;V00437;V00438;V00439;V00440;V00441;V00442;V00443;V00444;V00445;V00446;V00447;V00448;V00449;V00450;V00451;V00452;V00453;V00454;V00455;V00456;V00457;V00458;V00459;V00460;V00461;V00462;V00463;V00464;V00465;V00466;V00467;V00468;V00469;V00470;V00471;V00472;V00473;V00474;V00475;V00476;V00477;V00478;V00479;V00480;V00481;V00482;V00483;V00484;V00485;V00486;V00487;V00488;V00489;V00490;V00491;V00492;V00493;V00494;V00495
3506607;Biritiba Mirim;5741;724;367;3466;0;0;0;0;0;0;11;0;0;0;0;6020;4359;6;3;8;4;7000;1989;1062;202;0;8;14;52;6968;1985;1060;199;0;8;14;52;7;0;0;3;0;0;0;0;12;0;0;0;0;0;0;0;3983;506;178;2284;0;997;122;83;693;0;556;47;77;320;0;90;3;0;57;0;0;0;0;0;0;6;0;0;0;0;10;0;0;3;0;21;0;0;31;0;3702;3279;1341;610;732;302;133;42;0;0;6;0;9;5;12;40;10139;20;200;10098;20;200;11;0;0;12;0;0;5608;707;355;3386;0;9;0;0;3;0;115;9;4;62;0;5845;4288;8;3;140;57;7529;2244;437;102;0;0;0;7496;2236;436;102;0;0;0;7;0;0;0;0;0;0;11;0;0;0;0;0;0;4062;548;128;2694;0;1287;98;131;611;0;242;3;28;54;0;52;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4172;3353;1412;792;283;104;56;17;0;0;0;0;0;0;6369;166;2030;1508;5;197;33;0;6337;166;2024;1504;5;197;33;0;7;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;3627;468;150;2081;0;77;3;4;22;0;1063;110;129;656;0;776;90;43;523;0;3;0;0;0;0;100;3;0;84;0;14;0;0;16;0;0;0;0;0;0;3335;3028;98;29;1383;635;998;486;0;3;115;80;11;22;0;0;9209;735;378;6;0;26;9174;728;378;6;0;26;7;3;0;0;0;0;12;0;0;0;0;0;5205;645;257;3014;0;348;40;35;251;0;144;10;29;138;0;0;0;0;0;0;0;0;0;0;0;7;0;5;3;0;5178;4026;514;204;260;95;3;0;0;0;24;0;130;3226;130;3217;0;6;0;0;44;0;8;28;0;1669;198;158;1106;0;72;31;2201;1000;7529;2244;437;62;8;0;0;0;0;10409;0
3506706;Boa Esperança do Sul;2523;345;0;1767;0;0;0;0;0;0;0;0;0;0;0;2505;2138;0;0;0;0;4398;192;3;35;10;0;0;0;4389;191;3;35;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2405;334;0;1649;0;100;6;0;83;0;0;0;0;0;0;11;0;0;16;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2282;2111;174;15;3;0;29;4;8;0;0;0;0;0;0;0;4639;8;3;4629;8;3;0;0;0;0;0;0;2525;346;0;1758;0;0;0;0;7;0;0;0;0;0;0;2500;2137;7;0;3;0;3105;1278;191;51;0;0;0;3096;1278;191;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1534;260;0;1303;0;786;55;0;413;0;140;0;0;19;0;41;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1649;1454;700;576;107;71;24;18;0;0;0;0;0;0;4363;30;143;89;0;0;0;0;4354;30;143;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2382;331;0;1639;0;17;0;0;7;0;82;0;0;56;0;28;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2259;2100;21;6;131;11;75;10;0;0;0;0;0;0;0;0;4427;86;108;6;0;13;4418;86;107;6;0;13;0;0;0;0;0;0;0;0;0;0;0;0;2422;334;0;1658;0;44;0;0;40;0;43;0;0;57;0;3;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2310;2112;80;4;97;9;0;0;0;0;8;0;105;138;104;138;0;0;0;0;41;3;0;51;0;73;0;0;59;0;92;10;127;11;3105;1278;191;30;7;0;0;0;0;4649;0
3506805;Bocaina;2721;185;0;1152;0;0;0;0;0;0;0;0;0;0;0;2025;2042;0;0;0;0;3851;117;8;84;0;0;0;0;3847;116;8;83;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2588;170;0;1084;0;64;8;0;39;0;3;0;0;0;0;51;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1844;2006;92;21;7;0;73;3;0;0;0;0;0;0;0;0;4068;3;0;4062;3;0;0;0;0;3;0;0;2721;184;0;1152;0;0;0;0;0;0;0;0;0;0;0;2024;2042;3;0;0;0;2394;1345;247;56;0;0;0;2389;1344;247;56;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1434;134;0;807;0;1001;11;0;297;0;204;0;0;21;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1195;1199;660;679;110;121;29;22;0;0;0;0;0;0;3810;17;106;108;0;11;0;0;3806;17;105;107;0;11;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2556;171;0;1073;0;12;0;0;3;0;65;4;0;29;0;68;0;0;30;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1812;1998;7;7;81;19;95;4;0;0;8;0;0;0;0;0;3909;79;46;4;0;29;3904;78;46;4;0;29;0;0;0;0;0;0;3;0;0;0;0;0;2623;171;0;1104;0;46;6;0;22;0;24;0;0;13;0;3;0;0;0;0;0;0;0;0;0;21;0;0;6;0;1883;2024;65;14;44;0;3;0;0;0;27;0;4;207;4;205;0;0;0;0;0;0;0;0;0;120;12;0;68;0;4;0;171;32;2394;1345;247;37;6;0;0;0;0;4075;0
3506904;Bofete;2317;236;3;1267;0;55;3;0;16;0;0;0;0;0;0;2275;1574;62;17;0;0;2777;680;271;169;0;0;6;0;2740;655;254;160;0;0;6;0;31;21;17;7;0;0;0;0;0;0;0;0;0;0;0;0;1696;161;0;890;0;391;48;3;225;0;147;13;0;98;0;111;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1518;1256;479;195;186;81;129;33;0;0;0;0;3;0;0;0;3933;0;0;3844;0;0;82;0;0;0;0;0;2374;242;3;1288;0;0;0;0;0;0;0;0;0;0;0;2339;1593;0;0;0;0;2462;1138;239;71;0;0;0;2428;1107;220;65;0;0;0;26;27;17;4;0;0;0;0;0;0;0;0;0;0;1385;163;0;882;0;741;38;0;323;0;157;0;0;30;0;48;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1447;1010;688;440;125;88;39;15;0;0;0;0;0;0;2395;138;755;609;0;0;3;0;2393;137;682;601;0;0;3;0;0;0;70;4;0;0;0;0;0;0;0;0;0;0;0;0;1532;124;0;715;0;74;9;0;52;0;449;43;0;237;0;282;50;0;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1234;1160;104;26;537;208;427;168;0;0;0;0;3;0;0;0;2922;941;37;0;0;8;2864;912;33;0;0;8;52;27;0;0;0;0;0;0;0;0;0;0;1780;174;0;936;0;543;59;3;319;0;19;0;0;12;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1635;1284;648;289;32;0;0;0;0;0;0;3;65;1081;65;1028;0;51;0;0;38;5;0;17;0;631;67;3;370;0;46;16;770;309;2462;1138;239;34;10;0;0;0;0;3936;0
3507001;Boituva;11136;1130;75;5198;0;1396;35;22;214;0;1355;152;4;719;0;10470;7195;1117;562;1045;1225;19820;1055;703;16;38;0;3;4;15913;926;701;16;38;0;3;4;1562;118;0;0;0;0;0;0;2281;4;0;0;0;0;0;0;12744;1250;97;5592;3;635;54;0;307;0;460;14;3;201;0;7;0;0;0;0;19;0;0;12;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;11507;8295;655;382;420;266;6;4;24;10;0;0;0;0;3;0;21446;14;215;17406;14;215;1684;0;0;2285;0;0;13744;1344;106;6117;3;9;0;0;0;0;158;0;0;44;0;12537;8903;4;3;113;98;12012;6615;2001;974;0;0;0;9718;5784;1540;518;0;0;0;296;498;433;443;0;0;0;1938;296;10;0;0;0;0;6824;892;4;4172;0;4637;288;14;1520;0;1537;26;6;278;0;804;0;11;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6572;5416;4050;2548;1281;667;668;255;0;0;0;0;0;0;18227;43;1753;1547;0;3;12;0;14586;28;1432;1494;0;3;12;0;1301;9;319;45;0;0;0;0;2279;0;0;0;0;0;0;0;11665;1174;70;5196;3;24;3;0;3;0;1173;62;29;438;0;968;81;0;467;0;0;0;0;0;0;0;0;0;3;0;7;0;0;3;0;0;0;0;0;0;10390;7820;21;7;1260;474;897;633;0;0;0;3;7;5;0;0;19091;2528;28;0;3;0;16056;1524;28;0;3;0;1489;189;0;0;0;0;1486;788;0;0;0;0;12334;1164;94;5354;3;1529;153;0;768;0;16;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11244;7835;1368;1130;18;3;0;0;3;0;0;0;172;1666;101;1601;61;58;4;0;136;3;0;15;0;1005;83;8;528;0;120;38;1015;634;12012;6615;2001;621;199;50;3;0;3;21704;0
3507100;Bom Jesus dos Perdões;4121;518;45;2443;0;317;12;3;88;0;10;0;0;7;0;3956;3221;264;168;13;8;6657;493;307;166;0;0;3;30;6216;414;302;165;0;0;3;30;359;71;0;0;0;0;0;0;27;0;0;0;0;0;0;0;3893;474;48;2195;0;272;26;0;170;0;153;6;0;105;0;94;3;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;15;0;3690;2957;267;217;164;129;93;56;0;0;0;0;0;3;15;15;7506;139;44;6980;138;44;438;0;0;27;0;0;4383;532;51;2480;0;76;0;0;58;0;13;0;0;25;0;4142;3360;94;45;28;15;4828;2097;515;212;0;0;0;4587;1948;455;134;0;0;0;166;132;53;75;0;0;0;18;5;0;0;0;0;0;2580;376;5;1809;0;1330;93;15;592;0;350;0;3;68;0;148;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2600;2213;1187;897;282;187;126;42;0;0;0;0;0;0;6154;103;734;621;0;11;10;0;5846;69;591;585;0;10;10;0;226;34;134;30;0;0;0;0;27;0;0;0;0;0;0;0;3572;449;42;2046;0;57;3;3;16;0;434;31;3;236;0;348;27;0;203;0;0;0;0;0;0;4;0;0;4;0;0;0;0;7;0;0;0;0;0;0;3397;2750;39;36;453;261;311;296;0;0;3;7;6;4;0;0;7047;593;32;0;0;5;6596;518;31;0;0;5;369;67;0;0;0;0;27;0;0;0;0;0;4108;500;51;2339;0;334;29;0;196;0;7;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3879;3166;343;233;15;3;0;0;0;0;0;3;163;866;127;818;33;41;0;0;88;8;0;54;0;479;49;0;305;0;73;80;494;365;4828;2097;515;123;33;4;0;0;0;7707;0
3507159;Bom Sucesso de Itararé;752;62;0;342;0;0;0;0;0;0;0;0;0;0;0;630;531;0;0;0;0;837;3;11;299;0;0;6;0;829;3;11;297;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;539;53;0;239;0;0;0;0;0;0;3;0;0;3;0;192;9;0;93;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;360;474;3;0;9;0;250;48;0;0;0;0;5;0;0;0;1165;0;0;1155;0;0;0;0;0;0;0;0;751;63;0;345;0;0;0;0;0;0;0;0;0;0;0;629;535;0;0;0;0;946;184;17;0;9;0;0;938;184;17;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586;57;0;297;0;140;0;0;37;0;12;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492;453;109;71;9;3;0;0;8;0;0;0;0;0;797;0;91;261;3;6;0;0;789;0;91;260;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;506;52;0;237;0;0;0;0;0;0;65;0;0;25;0;169;8;0;77;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323;468;0;0;72;16;218;43;0;0;3;0;0;0;0;0;1140;12;13;0;0;0;1131;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;734;61;0;337;0;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;608;531;3;0;10;0;0;0;0;0;0;0;0;331;0;329;0;0;0;0;0;0;0;0;0;215;9;0;103;0;0;0;273;57;946;184;17;0;0;0;0;0;0;1159;13
3507209;Borá;179;20;0;114;0;0;0;0;0;0;0;0;0;0;0;183;138;0;0;0;0;267;47;0;3;0;0;0;0;267;47;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;20;0;94;0;23;0;0;17;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;126;35;9;0;0;0;0;0;0;0;0;0;0;0;0;322;0;0;322;0;0;0;0;0;0;0;0;179;20;0;114;0;0;0;0;0;0;0;0;0;0;0;183;138;0;0;0;0;231;80;5;0;0;0;0;231;80;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;16;0;84;0;48;4;0;22;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;103;50;29;3;0;0;0;0;0;0;0;0;0;266;5;23;22;0;0;0;0;266;5;23;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;20;0;94;0;3;0;0;0;0;4;0;0;12;0;16;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;126;3;0;18;3;18;0;0;0;0;0;0;0;0;0;288;3;23;0;0;0;288;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;20;0;99;0;0;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;126;0;0;16;4;0;0;0;0;0;0;0;51;0;51;0;0;0;0;0;0;0;0;0;26;0;0;18;0;0;0;39;11;231;80;5;0;0;0;0;0;0;322;0
3507308;Boracéia;999;124;0;508;0;0;0;0;0;0;0;0;0;0;0;900;735;0;0;0;0;1516;70;6;33;0;0;0;0;1516;70;6;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;931;115;0;467;0;41;0;0;26;0;0;0;0;0;0;18;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;811;705;54;16;3;0;23;9;0;0;0;0;0;0;0;0;1630;0;0;1630;0;0;0;0;0;0;0;0;997;124;0;505;0;0;0;0;0;0;0;0;0;0;0;896;734;0;0;0;0;1080;465;62;11;0;0;0;1080;465;62;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;96;0;399;0;334;23;0;100;0;60;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586;492;264;195;30;28;4;4;0;0;0;0;0;0;1523;20;29;55;0;3;0;0;1523;20;29;55;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;936;115;0;468;0;12;0;0;4;0;14;0;0;9;0;32;5;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;816;706;8;10;19;4;44;9;0;0;3;0;0;0;0;0;1570;11;28;0;0;15;1570;11;28;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;964;115;0;485;0;5;0;0;6;0;16;4;0;6;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0;846;722;7;4;21;4;0;0;0;0;15;0;37;67;37;67;0;0;0;0;25;0;0;12;0;34;6;0;26;0;17;20;59;8;1080;465;62;4;0;0;0;0;0;1635;0
3507407;Borborema;3868;238;3;1230;0;58;4;0;17;0;3;0;0;0;0;2977;2404;59;19;0;0;5052;212;166;30;0;0;0;0;4974;198;166;30;0;0;0;0;69;12;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3644;225;3;1142;0;136;8;0;55;0;113;0;0;46;0;19;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2696;2350;168;42;141;24;22;4;0;0;0;0;0;0;0;0;5473;0;0;5381;0;0;81;0;0;3;0;0;3930;243;3;1254;0;0;0;0;0;0;0;0;0;0;0;3041;2430;0;0;0;0;3040;1818;498;83;0;0;0;2999;1785;478;83;0;0;0;33;27;14;0;0;0;0;0;0;0;0;0;0;0;1995;157;0;846;0;1395;40;0;323;0;430;0;0;21;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1651;1383;990;817;312;166;50;15;0;0;0;0;0;0;4959;100;148;244;0;0;0;0;4911;87;117;244;0;0;0;0;39;12;30;0;0;0;0;0;3;0;0;0;0;0;0;0;3573;225;3;1120;0;70;0;0;26;0;106;0;0;30;0;159;11;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2625;2328;83;17;120;24;194;48;0;0;0;0;0;0;0;0;5130;57;209;8;51;6;5040;56;209;8;51;6;80;0;0;0;0;0;3;0;0;0;0;0;3704;225;3;1154;0;32;0;0;16;0;137;6;0;57;0;3;0;0;0;0;35;0;0;10;0;5;0;0;0;0;2764;2361;47;6;162;47;8;0;49;0;0;4;21;384;10;383;10;0;0;0;14;0;0;3;0;255;18;0;104;0;17;3;315;67;3040;1818;498;58;7;0;0;0;0;5474;0
3507456;Borebi;519;58;0;371;0;0;0;0;0;0;0;0;0;0;0;521;442;0;0;0;0;857;50;23;22;13;0;0;0;856;50;23;22;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475;51;0;313;0;22;0;0;25;0;12;0;0;11;0;8;0;0;14;0;3;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;411;38;12;19;4;13;9;7;6;0;0;0;0;0;0;965;0;0;964;0;0;0;0;0;0;0;0;519;58;0;371;0;0;0;0;0;0;0;0;0;0;0;522;441;0;0;0;0;713;219;19;3;0;0;0;713;218;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364;41;0;291;0;128;13;0;71;0;12;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;337;126;90;7;3;0;0;0;0;0;0;0;0;844;4;42;71;0;0;0;0;843;4;42;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466;51;0;308;0;0;0;0;0;0;19;4;0;18;0;29;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437;403;3;0;38;4;42;29;0;0;0;0;0;0;0;0;889;30;40;3;0;0;888;30;40;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;488;51;0;332;0;15;0;0;12;0;14;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469;418;23;7;25;15;3;0;0;0;0;0;9;100;9;100;0;0;0;0;3;0;0;5;0;42;4;0;53;0;6;3;72;28;713;219;19;0;0;0;0;0;0;966;0
3507506;Botucatu;32567;2831;149;11358;3;339;0;4;71;0;4711;308;58;1278;0;24798;22464;245;170;2669;3802;52886;985;120;298;0;0;0;11;45803;938;120;295;0;0;0;11;447;10;0;0;0;0;0;0;6504;26;0;0;0;0;0;0;36713;3163;243;12435;3;650;39;14;225;0;79;0;0;35;0;201;3;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;26697;26175;721;231;88;26;228;53;0;0;0;0;0;0;5;6;54346;10;4;47217;10;4;459;0;0;6533;0;0;37696;3226;258;12812;3;0;0;0;0;0;3;0;0;0;0;27793;26541;3;0;0;3;29785;17776;4961;1652;0;0;0;24668;16253;4641;1492;0;0;0;161;143;43;71;0;0;0;4818;1305;229;71;0;0;0;18495;2157;45;8793;0;13420;662;61;3219;0;4108;35;3;425;0;1456;0;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14375;15379;9446;8287;2776;2062;926;570;0;0;0;0;0;0;51784;242;1365;789;0;52;4;0;44813;192;1298;750;0;52;4;0;333;34;55;29;0;0;0;0;6509;12;0;0;0;0;0;0;35922;3116;236;12169;3;148;0;0;65;0;1012;42;14;243;0;476;15;0;234;0;0;0;0;0;0;29;0;0;14;0;4;0;0;0;0;0;0;0;0;0;26033;25736;159;50;936;403;531;237;0;0;30;10;0;0;0;0;51993;2023;216;22;3;34;45791;1114;214;22;3;34;356;98;0;0;0;0;5711;796;0;0;0;0;36117;3097;227;12209;3;1348;73;13;448;0;126;4;0;51;0;7;0;0;6;0;0;0;0;0;0;22;0;0;4;0;26337;25631;1153;805;170;26;19;3;3;0;26;7;254;1179;227;1162;0;6;23;3;160;0;0;64;0;784;49;15;289;0;152;84;904;254;29785;17776;4961;1103;225;35;9;0;0;54393;0
3507605;Bragança Paulista;35436;2822;446;13391;6;1750;67;30;318;0;6110;447;52;1716;0;27491;24990;1165;1044;3559;4878;56343;3616;2951;316;0;0;14;3;45542;3534;2938;301;0;0;14;3;2211;4;3;11;0;0;0;0;8408;68;0;0;0;0;0;0;38768;3113;543;13543;6;2456;96;12;915;0;1886;120;9;848;0;169;0;0;89;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;27973;28350;2145;1412;1872;1050;210;79;0;0;0;0;10;3;0;0;63209;140;19;52298;135;19;2237;0;0;8484;0;0;43307;3416;568;15496;6;110;0;0;16;0;11;0;0;3;0;32226;30968;89;43;8;6;36323;19158;5113;2482;11;0;0;29180;16391;4574;2004;11;0;0;751;685;349;402;0;0;0;6226;1995;134;44;0;0;0;22847;2358;74;10651;6;14089;566;163;3795;0;4057;34;46;478;0;2104;7;31;115;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17724;18571;10051;9056;2774;2098;1381;933;10;0;0;0;0;0;53204;463;6257;3014;10;220;3;0;42578;431;6053;2974;10;212;3;0;2071;9;134;3;0;4;0;0;8399;15;43;16;0;0;0;0;36635;2982;519;12697;6;289;9;0;119;0;4352;186;23;1536;0;1865;127;9;950;0;3;0;0;3;0;110;7;0;69;0;3;0;0;0;0;0;0;0;0;0;26108;27070;217;211;3727;2495;1988;999;4;3;112;90;0;0;0;0;58959;4226;38;0;6;79;48510;3770;38;0;6;79;2098;131;0;0;0;0;8167;294;0;0;0;0;40574;3176;557;14229;6;2703;154;7;1176;0;10;0;0;11;0;0;0;0;0;0;4;0;0;0;0;37;11;0;30;0;29708;29232;2474;1687;24;8;0;0;3;3;47;30;793;6138;723;6100;0;18;68;0;602;0;0;121;0;3958;257;24;1787;0;445;318;3834;2268;36323;19158;5113;1489;496;130;43;15;13;63389;11
3507704;Braúna;1070;132;16;686;43;0;0;0;3;0;0;0;0;0;0;983;972;3;4;0;0;1792;146;13;7;0;0;0;0;1782;146;13;7;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992;123;17;649;0;60;10;0;31;43;12;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;852;938;115;31;12;0;4;3;0;0;0;0;0;0;0;0;1963;0;0;1953;0;0;7;0;0;0;0;0;1074;134;17;687;43;0;0;0;0;0;0;0;0;0;0;987;976;0;0;0;0;1237;565;129;26;0;0;0;1230;562;129;26;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;565;97;5;522;38;375;20;9;140;5;106;0;0;8;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;616;296;263;55;70;7;7;0;0;0;0;0;0;1782;0;60;110;0;0;0;0;1772;0;60;110;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987;123;16;648;0;0;0;0;0;0;3;0;0;9;41;74;6;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;843;936;0;0;45;13;89;21;0;0;0;0;0;0;0;0;1805;43;79;17;7;0;1795;43;79;17;7;0;7;0;0;0;0;0;0;0;0;0;0;0;987;123;17;651;21;19;0;0;12;11;38;6;0;18;11;16;0;0;0;0;3;0;0;3;0;0;0;0;0;0;862;943;35;7;59;20;14;3;6;0;0;0;45;123;45;123;0;0;0;0;0;0;0;6;38;77;11;0;28;5;34;11;99;22;1237;565;129;18;0;0;0;0;0;1965;0
